Codigo_temporada;Codigo_competicion;Codigo_fase;Codigo_grupo;Codigo_equipo;Posicion;Puntos;Partidos_jugados;Partidos_ganados;Partidos_empatados;Partidos_perdidos;Goles_favor;Goles_contra;Nombre_temporada;Nombre_competicion;Nombre_fase;Nombre_grupo;Nombre_deporte;Nombre_categoria;Nombre_equipo;Nombre-Sexo;Nombre_distrito
2024;8860 ;9705;24373;164757;7;.00;3;0;0;3;1;14;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT F7 ALV MIX G2;FUTBOL 7;ALEVIN ;E.M.F.GALLUR / RAYO LATINA B ALV;MIXTO;Latina
2024;8855 ;9685;26528;166428;1;11.00;4;3;0;0;11;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CHM DOM MAÑ VB ALE 2 MIX;VOLEIBOL;ALEVIN ;RUNNYMEDE COLLEGE;MIXTO;Chamartín
2024;8855 ;9685;26528;166431;3;5.00;3;1;0;0;5;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CHM DOM MAÑ VB ALE 2 MIX;VOLEIBOL;ALEVIN ;VOLEY VALDEBEBAS;MIXTO;Chamartín
2024;8855 ;9685;26528;166427;4;5.00;3;1;0;2;5;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CHM DOM MAÑ VB ALE 2 MIX;VOLEIBOL;ALEVIN ;Nstr. Señora del Pilar C;MIXTO;Chamartín
2024;8855 ;9685;26528;166430;7;3.00;4;0;0;1;3;9;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CHM DOM MAÑ VB ALE 2 MIX;VOLEIBOL;ALEVIN ;Santa María la Blanca B;MIXTO;Chamartín
2024;8855 ;9685;26528;166425;5;4.00;3;0;0;0;4;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CHM DOM MAÑ VB ALE 2 MIX;VOLEIBOL;ALEVIN ;Nstr. Señora del Pilar B;MIXTO;Chamartín
2024;8855 ;9685;26528;166423;2;5.00;3;1;0;0;5;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CHM DOM MAÑ VB ALE 2 MIX;VOLEIBOL;ALEVIN ;HIGHLANDS EL ENCINAR D;MIXTO;Chamartín
2024;8855 ;9685;26528;166426;6;3.00;4;0;0;3;3;9;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CHM DOM MAÑ VB ALE 2 MIX;VOLEIBOL;ALEVIN ;Colegio Estudiantes las Tablas B;MIXTO;Chamartín
2024;8862 ;9713;24616;159472;1;12.00;6;6;0;0;333;225;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL BC SEN MAS;BALONCESTO;SENIOR ;ANTWORK-BASKET;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24616;159477;2;12.00;6;6;0;0;297;237;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL BC SEN MAS;BALONCESTO;SENIOR ;J V K;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24616;159479;3;11.00;6;5;0;1;372;223;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL BC SEN MAS;BALONCESTO;SENIOR ;Marques de vadillo;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24616;159481;5;10.00;6;4;0;2;225;211;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL BC SEN MAS;BALONCESTO;SENIOR ;TRIFASIC BLUNTERS;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24616;159478;4;10.00;6;4;0;2;297;212;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL BC SEN MAS;BALONCESTO;SENIOR ;LOSMASKBRONES;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24616;159471;6;9.00;6;3;0;3;240;254;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL BC SEN MAS;BALONCESTO;SENIOR ;12 MONOS;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24616;159480;7;8.00;6;2;0;4;234;255;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL BC SEN MAS;BALONCESTO;SENIOR ;SKROTOPIA;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24616;159473;9;8.00;6;2;0;4;306;287;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL BC SEN MAS;BALONCESTO;SENIOR ;C.B ENTREVÍAS;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24616;159474;10;7.00;6;1;0;5;210;276;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL BC SEN MAS;BALONCESTO;SENIOR ;CD Ciudad de los Muchachos;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24616;159476;8;8.00;6;2;0;4;209;285;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL BC SEN MAS;BALONCESTO;SENIOR ;ENSANCHE DE VALLECAS B;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24616;159475;11;7.00;6;1;0;5;169;284;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL BC SEN MAS;BALONCESTO;SENIOR ;Cerveceros Anónimos;MASCULINO;Puente de Vallecas
2024;8862 ;9713;24616;159482;12;6.00;6;0;0;6;250;393;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM VAL BC SEN MAS;BALONCESTO;SENIOR ;Ursulinos;MASCULINO;Puente de Vallecas
2024;8860 ;9705;24419;164743;1;12.00;4;4;0;0;41;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT F7 ALV MIX G3;FUTBOL 7;ALEVIN ;EDM FCO FDEZ OCHOA "A";MIXTO;Latina
2024;8860 ;9705;24419;164756;2;12.00;4;4;0;0;27;10;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT F7 ALV MIX G3;FUTBOL 7;ALEVIN ;E.M.F.GALLUR / RAYO LATINA A ALV;MIXTO;Latina
2024;8860 ;9705;24419;164739;4;6.00;4;2;0;2;10;13;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT F7 ALV MIX G3;FUTBOL 7;ALEVIN ;BREATHESPORT JHONY;MIXTO;Latina
2024;8860 ;9705;24419;164741;5;4.00;4;1;1;2;20;19;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT F7 ALV MIX G3;FUTBOL 7;ALEVIN ;CDE EDITH STEIN B;MIXTO;Latina
2024;8860 ;9705;24419;164751;3;7.00;4;2;1;1;12;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT F7 ALV MIX G3;FUTBOL 7;ALEVIN ;ATLETICO CHIBOI B;MIXTO;Latina
2024;8860 ;9705;24419;164746;6;3.00;4;1;0;3;8;11;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT F7 ALV MIX G3;FUTBOL 7;ALEVIN ;EDM FCO FDEZ OCHOA "D";MIXTO;Latina
2024;8860 ;9705;24419;164962;7;3.00;4;1;0;3;14;22;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT F7 ALV MIX G3;FUTBOL 7;ALEVIN ;Escuela Municipal "Wilfred";MIXTO;Latina
2024;8860 ;9705;24419;164755;8;.00;4;0;0;4;1;49;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT F7 ALV MIX G3;FUTBOL 7;ALEVIN ;CD MADRID SUR LATINA;MIXTO;Latina
2024;8861 ;9709;24520;159226;2;14.00;6;4;0;2;14;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MON DOM MAÑ VB SEN FEM;VOLEIBOL;SENIOR ;Chicas de Oro;FEMENINO;Moncloa - Aravaca
2024;8861 ;9709;24520;159229;1;14.00;5;4;0;0;14;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MON DOM MAÑ VB SEN FEM;VOLEIBOL;SENIOR ;Marcelo Caramelo;FEMENINO;Moncloa - Aravaca
2024;8861 ;9709;24520;159227;5;11.00;6;3;0;0;11;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MON DOM MAÑ VB SEN FEM;VOLEIBOL;SENIOR ;CV MAJADAHONDA;FEMENINO;Moncloa - Aravaca
2024;8861 ;9709;24520;159231;6;10.00;5;2;0;0;10;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MON DOM MAÑ VB SEN FEM;VOLEIBOL;SENIOR ;SATURNO POINTVOLEY;FEMENINO;Moncloa - Aravaca
2024;8861 ;9709;24520;159228;3;13.00;6;4;0;1;13;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MON DOM MAÑ VB SEN FEM;VOLEIBOL;SENIOR ;JUANAS LAS LOCAS;FEMENINO;Moncloa - Aravaca
2024;8861 ;9709;24520;159224;4;12.00;5;4;0;0;12;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MON DOM MAÑ VB SEN FEM;VOLEIBOL;SENIOR ;BDV Supersónicas;FEMENINO;Moncloa - Aravaca
2024;8861 ;9709;24520;159225;7;7.00;5;1;0;0;7;8;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MON DOM MAÑ VB SEN FEM;VOLEIBOL;SENIOR ;CDE VALDERAS.DOC;FEMENINO;Moncloa - Aravaca
2024;8861 ;9709;24520;159223;8;4.00;5;1;0;1;4;11;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MON DOM MAÑ VB SEN FEM;VOLEIBOL;SENIOR ;ABV BOADILLA A;FEMENINO;Moncloa - Aravaca
2024;8861 ;9709;24520;159233;10;2.00;6;0;0;2;2;16;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MON DOM MAÑ VB SEN FEM;VOLEIBOL;SENIOR ;Wild Cats;FEMENINO;Moncloa - Aravaca
2024;8861 ;9709;24520;159232;11;.00;6;0;0;0;0;18;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MON DOM MAÑ VB SEN FEM;VOLEIBOL;SENIOR ;Semper Club Deportivo;FEMENINO;Moncloa - Aravaca
2024;8861 ;9709;24520;159230;9;3.00;5;1;0;0;3;12;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MON DOM MAÑ VB SEN FEM;VOLEIBOL;SENIOR ;PACH;FEMENINO;Moncloa - Aravaca
2024;8860 ;9705;24344;158459;1;15.00;6;5;0;1;26;13;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;LOS VALIENTES;MASCULINO;Latina
2024;8860 ;9705;24344;158461;2;15.00;6;5;0;1;30;12;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;RCD BEBERLY;MASCULINO;Latina
2024;8860 ;9705;24344;158453;3;12.00;5;4;0;1;27;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;Aston Birra FC;MASCULINO;Latina
2024;8860 ;9705;24344;158460;4;10.00;6;3;1;2;19;13;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;Raxetos CG;MASCULINO;Latina
2024;8860 ;9705;24344;158464;6;7.00;5;2;1;2;18;24;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;UNICAJA FC;MASCULINO;Latina
2024;8860 ;9705;24344;158457;5;10.00;6;3;1;2;19;19;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;DIABLAS DE MONTEPINAR;MASCULINO;Latina
2024;8860 ;9705;24344;158454;7;6.00;5;2;0;3;16;17;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;C.F. Águilas del Lucero A;MASCULINO;Latina
2024;8860 ;9705;24344;158463;8;3.00;4;1;0;3;12;21;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;Tercio Madrileño;MASCULINO;Latina
2024;8860 ;9705;24344;158458;10;3.00;6;1;0;5;11;28;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;Líbano FC;MASCULINO;Latina
2024;8860 ;9705;24344;158456;9;3.00;4;1;0;3;6;20;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;Club Paisa;MASCULINO;Latina
2024;8860 ;9705;24344;158462;11;1.00;5;0;1;4;4;17;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;Sporting de Brugal;MASCULINO;Latina
2024;8860 ;9705;24345;158468;1;16.00;6;5;1;0;46;8;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;GALLUS F.C.;MASCULINO;Latina
2024;8860 ;9705;24345;158476;4;13.00;6;4;1;1;22;15;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;Yayo Vayacaño FC;MASCULINO;Latina
2024;8860 ;9705;24345;158473;2;15.00;6;5;0;1;27;12;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;Rayo Gotitas CF;MASCULINO;Latina
2024;8860 ;9705;24345;158466;3;14.00;6;4;2;0;26;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;CÁBALAS FC;MASCULINO;Latina
2024;8860 ;9705;24345;158474;6;10.00;6;3;1;2;15;28;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;RUBIAS F.C;MASCULINO;Latina
2024;8860 ;9705;24345;158470;5;12.00;6;4;0;2;18;19;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;Los Pives;MASCULINO;Latina
2024;8860 ;9705;24345;158472;7;9.00;6;3;0;3;25;16;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;pikete aragan;MASCULINO;Latina
2024;8860 ;9705;24345;158467;9;4.00;6;1;1;4;6;21;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;Cantera F.C. Rising Raimon;MASCULINO;Latina
2024;8860 ;9705;24345;158479;8;4.00;6;1;1;4;9;24;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;Aston Birras FC;MASCULINO;Latina
2024;8860 ;9705;24345;158469;11;3.00;6;1;0;5;15;26;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;Latinos PDE;MASCULINO;Latina
2024;8860 ;9705;24345;158471;10;4.00;6;1;1;4;17;24;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;Oporto 2002;MASCULINO;Latina
2024;8860 ;9705;24345;158475;12;.00;6;0;0;6;6;32;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM LAT SAB TAR F7 SEN MAS G2;FUTBOL 7;SENIOR ;TIKITNG FC;MASCULINO;Latina
2024;8861 ;9709;24521;158938;1;13.00;5;3;0;0;13;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MON DOM TAR VB SEN FEM;VOLEIBOL;SENIOR ;BDE;FEMENINO;Moncloa - Aravaca
